headline	dominant_emotion
NRA Picks New Interim Head of Lobbying Arm	1
Netanyahu Wants Israel To Name New Town On Golan Heights After Trump	1
Niagara Distillery Opens In Niagara Falls	1
No, Rashida Tlaib Is Definitely Not Antisemitic	1
Perjury Fantasies: No, Barr Didn’t Commit Perjury. Here Are the Facts.	1
Porsche Boxster 981 Bergspyder: everything we know about the one-off sports car	1
ProPublica Wins Hechinger Grand Prize for Distinguished Education Reporting	1
Problematic Women: Free College for Everyone!	1
Schumer backs up Pelosi's resistance to impeachment inquiry	1
Sperm Donor Is Child’s Legal Father, Australia’s High Court Rules	1
Thailand’s opposition forms alliance, claims lower house majority	1
Thanks to Rush Limbaugh, I Had a Friendship With Doris Day	1
The Challenge of Going Off Psychiatric Drugs	1
The European Left Needs a Vision of the Future	1
The Radical Roots of Free Speech	1
The Underrated Pleasures of Eating Dinner Early	1
This Week: Acting Pentagon Chief's Alleged Pro-Boeing Bias Gets New Attention	1
Today’s front pages: ‘Lyra’s Legacy’ and IndyRef2	1
Trump Says He'd Vouch For A$AP Rocky Amid Growing Demands For The Rapper's Release	1
Two Visions of the Democratic Party	1
U.S. Quietly Waters Down Another Communique on Gender Equality	1
Valerie Jarrett Looks Back on the Obama White House	1
Wall Street rises as Fed’s Williams bolsters rate-cut hopes	1
What the US is saying about Donald Trump’s state visit	1
When death is not the end	1
A Case for Civic Splendor: Notes on the City Beautiful Movement	1
A Deadly Blaze in the Alps Made a Biker a Hero and Tunnels Safer for All	1
Ady Barkan Is Making What Is Likely His Last Long Journey — and It’s to Testify in Support of Medicare for All	1
April Fools’ Day: the best and worst car spoof stories	1
Barr to tell Senate: I made the Mueller report as public as possible	1
Bayside Bowl putting on a show for PBA playoffs on Fox	1
Beating hate with love: Cory Booker’s unorthodox approach to defeating Trump in 2020	1
Bennet meets polling criterion for first Democratic debates	1
Biden Launches 2020 Campaign As Rescue Mission For America's 'Soul'	1
Bill Clinton: 'Columbine has a special place in my heart'	1
Birthday Boy Jason Momoa Is Immune to Dad Bod Comments and Living His Best Life	1
Canadian Transportation Agency announces plans to enhance accessibility of Canada's national transportation system	1
Car Insurance Quotes Online Will Help Drivers Find Affordable Coverage	1
Cook County Judge Loosens Unusual Restrictions on Publishing Details of Child Welfare Case	1
Couple Seeks a Strict Nanny Who Dresses Up Like Disney Princesses for $52,000	1
Cricket World Cup: reserve day row after yet another washout	1
Daily Kos to partner with Netroots Nation for presidential candidate forum in Philadelphia	1
Democrats Already Have a Position on Tariffs... If You Know Where to Look	1
Divers Set World Record For Cleaning Trash From Ocean Floor	1
Drew Brees nominated for 2 ESPY Awards	1
Duke Energy applauds Trump decision on uranium production	1
F1: Lewis Hamilton overtakes Michael Schumacher as highest-paid driver in history	1
Fascinating NYT essay on a man’s journey on guns	1
Federer makes winning French Open return after 4-year absence	1
Finally, Assange Will Face the Legal Cases Against Him	1
First batch of Louisiana's medical marijuana cleared for release Tuesday to pharmacies by regulators	1
Five things you didn’t know about Alexandria Ocasio-Cortez	1
French special forces rescue hostages in a deadly Burkina Faso raid	1
Fuel Retailers, Biodiesel Producers and Consumers Applaud House Legislation to Extend the Biodiesel Tax Credit	1
Germany says question of reparations to Greece is settled	1
Giro d'Italia: Richard Carapaz tightens grip as Nibali leapfrogs Roglic	1
Global $397.2 Bn Facade Systems (Residential and Non-residential) Market 2018-2019 & Forecasts to 2023	1
Gottheimer (D) Gets Progressive Primary Challenger	1
Here’s Where the 2020 Democratic Candidates Stand on Climate	1
Here’s why successful impeachment doesn’t necessarily mean a Senate conviction	1
Hong Kong has pulled off an amazing win against a dire threat to its freedoms	1
House Dems propose billions in extra funding for environmental programs that Trump sought to cut	1
Injured turtle saved by a bra	1
Israel reopens Kerem Shalom crossing on Gaza border	1
Joe Biden Wants to Bring High-speed Rail to California -- Again	1
Justice Department Agrees to Drop Charges in Sleazy Las Vegas Sting “Operation Bo-Tox”	1
Kottu roti: The street food that makes you feel like dancing	1
LAPD officers will fight British cops in charity boxing event	1
Las Vegas Trooper Adopts Dog He Met At Reno Checkpoint	1
Loteria: A centuries-old game remade for millennials	1
Marianne Williamson reaches donor threshold for Dem debates	1
Meet the Data Institute Class of 2019	1
Megan Rapinoe Had a Perfect World Cup	1
Meghan Markle edits Vogue: what to expect	1
Mom Skips Her Own Graduation To Attend Her Sonand#039;s, Gets Recognized Too	1
Myanmar Frees Pulitzer-Winning Reuters Journalists After More Than 500 Days	1
Netanyahu, Gantz, and Five Scenarios for the Israeli Election	1
Next Steps In The Mueller Report	1
O’Rourke: Our Immigration System Can Handle More Migrants	1
Pizza deliveryman who called 911 after seeing naked child in man's motel room honored by police	1
Powerlifter Lifts 2-Ton SUV Off Man Trapped Underneath	1
Premier League transfer news: Hazard, Guardiola, Insigne, Eriksen, Sancho	1
President attends Easter service following slew of tweets	1
Private Group Pledges Nearly $10 Million to Gun Research	1
Rapper 21 Savage donates $25K to organization that helped him during ICE arrest	1
Reaction: Congratulations pour in for Meghan and Harry's son	1
Red Cross to begin aid to Venezuela by mid-April	1
Retired Oil Rigs Off California Coast Could Find New Lives as Artificial Reefs	1
Robert Mueller just issued his report about Donald Trump. Here we go…	1
Robert Mueller just pulled off a victory in plain sight and almost everyone missed it	1
San Francisco approves forced treatment for homeless who are mentally ill	1
Screening Room: A Short Film of Dreamy Imagery and Mysterious Language	1
See Prince Harry and Meghan out and about	1
Si le pagó a TurboTax, pero ganó menos de $34,000, podría obtener un reembolso de la siguiente manera.	1
Spokesperson: Mueller Officially 'Concluding His Service in Coming Days'	1
Study: Single Women Are Driving Gentrification In Hong Kong — And The World	1
Take That, Hollywood: Georgia Governor Kemp’s Popularity Surges As Fetal Heartbeat Bill Progresses	1
Taliban Fighters Freed From Guantanamo Now Face U.S. in Peace Talks	1
Taylor Swift Was Indisputably the Life of the Party at the TIME 100 Gala	1
Tea bags can solve smelly shoes, says ‘Queen of Clean’	1
The Latest: Iraq to try help end crisis between US and Iran	1
The best new restaurants in D.C.	1
ThePokerDepot.com Launches Web-to-Print and Print OnDemand E-Commerce Application for Custom Poker Chips and Playing Cards	1
This Refugee-Led Cooking Class Is Making Space for Cultural Exchange	1
To Remain Free, We Need To Deepen Our Understanding Of The Declaration	1
Trump Asserts Executive Privilege on 2020 Census Documents	1
Trump Baby Blimp To Soar Again For President's UK Visit	1
Trump Celebrates Earth Day With a Proclamation About How Capitalism Is Good	1
Turns Out Leonardo DiCaprio Is a Very Skilled Crasher	1
UC admits largest and most diverse class ever of Californian freshmen	1
Writer Ta-Nehisi Coates Makes the Case for Reparations at Historic Congressional Hearing	1
Zion Williamson and the N.B.A. Draftees Usher in a New Era of Basketball	1
‘Star Wars: The Rise of Skywalker’ Trailer Debuts	1
“Game of Thrones” leaned hard into fan service—and it totally worked	1
Burger King calls police for help with bobcat trapped on roof	1
Elizabeth Warren Takes the Lead On Student Debt	1
Five things to know about F1's Niki Lauda	1
Giuliani: We’d love Mueller to testify after that statement	1
In Cooperstown, Halladay Is Remembered by His Wife	1
Jackie MacMullan Is the Great Chronicler of Basketball’s Golden Age	1
NatGeo reveals the best travel photo of 2019	1
Polls reveal 2 ways Scotus decisions shape society, one positive, another not so much	1
The 5 Best Songs of the Week to Listen to Now	1
The Best Memes of the Ultimate Game of Thrones Battle Prove It’s Actually Also a Hilarious Comedy	1
The Giddy Thrill of “What We Do in the Shadows,” A Show About Bloodsucking and Bootlicking	1
This High School Opens Its Doors Every Friday Night To Keep Students Off The Streets	1
We told you Deutsche Bank is handing over Donald Trump’s tax returns	1
‘Grimmer by the day’ — Farmers’ love for Trump in peril	1
Boeing’s cold-blooded risk calculation may tarnish trust in “self-driving” cars for years	1
House Dems Consider Flexing Their Power of the Purse in Trump Oversight Battles: Report	1
Pricey pension rescue headed to House floor next week	1
Letters: Maybe Dan Fagan should read Hemingway and Thoreau	1
'Thank you': Queen honors D-Day veterans at moving ceremony	1
After 7 Years In A Hawaiian Shelter, This Dog Finally Finds A Home In Michigan	1
Game of Thrones’ Final Premiere Prepares for the End Without Moving Forward	1
Growing number of Latinos broaden labor's mission, political power	1
Happy Khaniversary! Significant Rise in Crime in 3 Years Under London Mayor: Report	1
Iranian man given death penalty for 2012 murder of American woman	1
KLAVAN: Three Cheers For The Patriotism Of The Deplorables	1
Lara Logan Returns to TV as a Right-Wing Heroine at Sinclair, Condemning ‘Moral Cowards’ at CBS	1
Mexico, US to launch plan against arms smuggling at border	1
The Juicy, Joyous Work of Frans Hals	1
Users Line Up As Toronto Opens Its First Pot Shop	1
Vladimir Putin Calls For Defending Internet Free Speech	1
West Baton Rouge residents explore, celebrate their Acadian heritage	1
Woman Writes Heartfelt Tribute To McDonaldand#039;s Employee Who Made Her Day	1
Newlyweds, Both 100 Years Old, Fell In Love At Assisted Living Facility	1
Tyra Banks On Why It’s Important for Her to Hire Women of Color as an Entrepreneur	1
High street giant Boots to ban plastic bags and replace them with brown paper carriers	1
Blood Centers In El Paso Are Overwhelmed By Donations	1
Buttigieg attracting praise from an unexpected audience — conservatives	1
More Trump Miracles! Latest Data Shows Job Openings and New Hires Reached Historic All-Time Highs in 2018!	1
New research finds the HPV vaccine is exceeding expectations and drastically cutting rates of cervical pre-cancer	1
ProPublica’s Hannah Dreier Wins MOLLY National Journalism Prize and Is a Michael Kelly Award Finalist	1
Singapore Abolishes School Exam Rankings, Says Learning Is Not A Competition	1
To dye for: Wrangler's new denim process eliminates water waste	1
Trump lauds military at Independence Day celebrations	1
You’re the Worst’s finale was the perfect — and perfectly ambitious — sitcom ending	1
“Trump Wins!”: The President, the Mueller Report, and Our New Political Normal	1
German families plead for return of stranded ISIS children	1
Proud Father Stands Up For Daughter With Down Syndrome	1
Harris Top Choice of Hispanic Dems After Criticizing Obama on Deportations	1
Longtime Trump Aide Stephanie Grisham To Be Next White House Press Secretary	1
Nike Defends Scrapping 'Betsy Ross Flag' Sneaker, Didn't Want to 'Unintentionally Offend'	1
Road ahead: Pressure rising for debt limit deal	1
Treasury Secretary Steve Mnuchin Holds His Ground – Smacks Down Democrat Lawmaker Gunning For Trump’s Tax Returns	1
White House Says Ben Carson Is Doing A ‘Tremendous Job,’ Has Trump’s Confidence	1
A$AP Rocky freed from Swedish jail pending assault trial verdict	1
Thailand crowns new King in $31M celebration	1
U.S. and Japan Battle China for Influence in Zimbabwe	1
Zambia cuts malaria fatalities, but not the number of cases	1
EU Tells Iran To Reverse Uranium Enrichment	1
It only took a spark: Investigators give first findings on historic Notre Dame fire	1
Yosemite to restore names to historic attractions under $12-million settlement	1
Thousands march in Romanian capital’s pride parade	1
Please Enjoy All the Newscasters Totally Incapable of Believing That August Has Arrived	1
The world’s happiest people have a beautifully simple way to tackle loneliness	1
These are the 5 TV shows that both liberals and conservatives love	1
Russia Sends China Replacements for S-400 Missiles – Reports	1
After Marijuana Is Legalized, a New Study Finds, Adolescent Use Declines	1
Global meat-eating is on the rise, bringing surprising benefits	1
July WTI oil gains 72 cents, or 1.2%, to settle at $58.63/bbl	1
The Best Movies and TV Shows Coming to Netflix, HBO, Amazon Prime, and Hulu in August	1
$1.25 TRILLION: Sen. Elizabeth Warren Proposes Using Taxpayer Money To Pay Student Debt	1
